x,y,z,g,
5,5,284680,6,
211,3,284720,5,
88,3,284800,3,
125,3,284900,3,
8,2,284900,3,
294,4,284900,5,
234,3,284950,5,
77,2,285000,3,
67,4,285160,3,
109,4,285280,3,
15,5,285300,6,
30,3,285300,3,
56,2,285300,3,
70,3,285320,3,
47,2,285340,3,
95,4,285400,3,
94,3,285420,3,
1,3,285460,6,
26,4,285520,3,
106,3,285520,3,
26,4,285600,3,
63,2,285600,3,
183,2,285600,5,
64,5,285700,3,
84,3,285740,3,
27,6,285760,6,
24,2,285800,3,
162,3,285810,5,
112,3,285860,3,
21,4,285900,6,
50,5,286000,3,
206,1,286000,8,
61,2,286000,3,
202,1,286000,8,
212,1,286000,8,
213,1,286000,8,
26,3,286200,3,
217,3,286300,5,
0,3,286300,6,
202,2,286520,5,
197,1,286542,8,
36,2,286800,3,
259,1,286900,8,
35,4,286980,3,
265,1,287000,8,
1,4,287000,6,
50,3,287000,3,
236,2,287070,5,
19,3,287100,3,
95,3,287300,3,
95,2,287400,3,
76,2,287500,3,
152,2,287700,5,
106,1,287700,8,
12,2,287700,3,
237,2,287820,5,
197,3,287880,5,
7,3,287900,3,
6,11,287900,6,
117,4,287900,3,
127,3,287920,3,
263,1,288000,8,
212,1,288000,8,
126,2,288070,3,
153,4,288100,5,
361,1,288100,8,
239,2,288100,5,
221,1,288120,8,
120,3,288190,3,
25,5,288400,6,
124,4,288400,3,
132,4,288430,5,
11,3,288500,6,
58,3,288500,3,
30,1,288500,3,
62,4,288600,3,
42,2,288600,3,
224,2,288700,5,
55,5,288750,6,
190,3,288900,5,
224,1,289000,8,
223,1,289000,8,
161,3,289110,5,
1,2,289200,3,
159,4,289240,5,
18,3,289300,6,
109,2,289350,3,
50,3,289460,3,
31,3,289500,3,
48,1,289600,1,
126,2,289700,3,
42,4,289760,3,
2,1,289780,1,
75,2,289800,3,
23,4,289810,6,
28,4,289910,3,
11,3,290000,6,
103,4,290000,3,
341,1,290100,8,
96,2,290200,3,
86,4,290200,3,
231,2,290285,5,
97,3,290400,3,
117,4,290420,3,
202,2,290700,5,
98,4,290720,3,
105,3,290740,3,
236,2,290800,5,
182,2,290920,5,
90,3,291100,3,
71,3,291100,3,
90,8,291200,3,
21,4,291200,6,
69,2,291200,3,
8,6,291310,6,
5,1,291400,1,
183,2,291400,5,
51,1,291600,1,
185,2,291600,5,
146,4,291630,5,
49,1,291700,1,
91,3,291800,3,
113,3,291800,3,
264,1,291900,8,
202,4,292000,5,
91,2,292000,3,
5,6,292190,6,
55,2,292244,3,
305,3,292320,5,
113,2,292485,3,
48,3,292500,3,
70,5,292600,3,
37,3,292740,3,
121,1,293000,8,
18,4,293000,6,
49,2,293000,3,
149,2,293020,5,
210,4,293120,5,
64,3,293200,3,
296,2,293200,5,
7,4,293200,6,
5,4,293341,6,
245,1,293500,8,
55,4,293600,3,
51,3,293600,3,
35,1,293600,3,
121,4,293800,3,
81,2,293840,3,
39,3,294000,3,
65,4,294300,3,
61,4,294420,3,
57,7,294420,6,
36,4,294600,3,
153,2,294800,5,
34,4,294903,3,
0,3,295080,3,
127,3,295100,3,
231,3,295120,5,
232,1,295132,8,
126,3,295200,3,
189,4,295300,5,
186,2,295330,5,
0,2,295400,3,
55,3,295400,3,
62,3,295430,3,
152,1,295430,8,
305,2,295500,5,
80,4,295600,3,
107,4,295700,3,
292,2,295840,5,
202,3,295880,5,
49,2,295900,3,
180,2,296000,5,
71,2,296000,3,
245,2,296100,5,
96,5,296320,3,
91,4,296600,3,
134,5,296700,5,
283,1,296800,8,
204,2,296880,5,
166,5,296900,5,
20,4,297010,6,
200,6,297020,5,
244,1,297100,8,
116,3,297200,3,
37,3,297200,3,
216,4,297290,5,
29,3,297400,3,
292,1,297500,8,
76,4,297620,3,
123,4,297630,3,
44,3,297640,3,
74,2,297840,3,
61,6,297860,6,
40,2,298150,3,
79,3,298240,3,
218,2,298260,5,
133,3,298300,5,
13,3,298600,6,
84,3,298600,3,
115,2,298620,3,
36,2,298780,3,
71,3,298780,3,
158,2,298792,5,
229,6,298800,5,
237,3,298900,5,
183,2,298900,5,
218,1,299000,8,
73,5,299000,3,
287,1,299000,5,
38,4,299200,3,
123,3,299200,3,
152,1,299200,8,
118,4,299310,3,
144,2,299580,5,
62,2,299580,3,
20,6,299630,6,
106,3,299810,3,
18,2,299900,3,
17,3,299910,6,
206,1,300000,8,
5,6,300030,6,
123,3,300100,3,
46,2,300220,3,
59,2,300300,3,
3,3,300350,6,
19,4,300480,6,
113,3,300600,3,
170,1,300750,8,
77,2,300800,3,
13,2,300800,3,
183,1,300800,8,
106,2,300850,3,
224,3,300850,5,
12,2,301000,3,
32,3,301200,3,
92,2,301300,3,
182,2,301311,5,
42,3,301400,3,
62,3,301400,3,
159,3,301500,5,
41,3,301670,3,
329,3,301700,5,
85,4,301720,3,
85,3,301800,3,
90,3,301800,3,
85,2,301800,3,
307,2,301900,5,
15,3,301930,6,
238,2,302000,5,
82,1,302200,8,
210,3,302500,5,
252,3,302600,5,
59,4,302669,3,
127,1,302810,3,
27,4,302820,3,
59,2,302970,3,
48,3,303000,3,
8,3,303150,6,
41,3,303170,3,
95,2,303180,3,
7,3,303230,6,
31,3,303350,3,
5,3,303400,3,
112,1,303400,8,
77,4,303440,3,
202,2,303500,5,
12,3,303500,6,
1,5,303510,6,
28,5,303530,6,
204,1,303600,8,
20,3,303760,6,
111,2,303790,3,
11,4,303800,6,
239,2,303800,5,
203,1,303800,8,
279,1,303800,8,
100,3,303880,3,
33,2,304100,3,
37,8,304172,6,
88,3,304260,3,
48,3,304380,3,
150,2,304400,5,
47,2,304500,3,
81,3,304500,3,
30,1,304560,1,
71,2,304800,3,
29,2,304900,3,
20,3,305000,3,
32,2,305000,3,
6,4,305220,6,
157,3,305300,5,
185,2,305300,5,
6,2,305300,3,
24,7,305450,6,
120,3,305489,3,
181,3,305500,5,
18,4,305600,6,
22,4,305800,6,
54,3,306130,3,
278,2,306200,5,
11,2,306400,3,
230,3,306500,5,
70,3,306500,3,
22,7,306700,6,
5,3,306710,3,
26,4,306776,3,
104,2,306839,3,
1,4,306900,6,
66,2,307000,3,
105,2,307200,3,
28,4,307200,3,
21,4,307400,6,
68,2,307610,3,
214,3,307800,5,
136,3,307980,5,
49,3,308100,3,
145,3,308150,5,
26,2,308300,3,
233,2,308300,5,
76,2,308400,3,
203,4,308400,5,
89,3,308700,3,
101,2,308700,3,
1,4,308840,6,
250,3,308900,5,
33,3,309000,3,
222,3,309100,5,
257,3,309100,5,
218,2,309200,5,
48,4,309300,3,
70,5,309660,3,
43,2,309700,3,
5,5,309740,6,
48,3,309800,3,
48,4,309800,3,
9,2,309800,3,
11,3,310000,3,
200,4,310050,5,
219,3,310160,5,
19,2,310200,3,
16,4,310300,6,
95,2,310300,3,
77,3,310400,3,
19,4,310400,6,
77,2,310500,3,
70,4,310518,3,
232,1,310789,8,
185,2,310844,5,
221,1,310900,8,
9,6,310900,6,
161,2,310910,5,
35,1,311000,1,
184,1,311000,8,
7,6,311020,6,
5,2,311310,3,
108,3,311400,3,
0,4,311700,6,
75,3,311800,3,
162,2,311800,5,
340,2,311900,5,
68,2,311970,3,
28,2,312000,3,
73,3,312000,3,
194,3,312000,5,
260,8,312040,5,
40,2,312200,3,
42,3,312400,3,
97,2,312495,3,
97,2,312500,3,
6,2,312500,3,
155,5,312600,5,
36,4,312700,3,
25,2,312700,3,
92,2,312800,3,
15,4,313000,6,
77,2,313000,3,
26,3,313100,3,
208,3,313100,5,
27,3,313270,3,
144,3,313300,5,
20,4,313310,6,
5,3,313470,6,
251,2,313687,5,
7,5,313700,6,
14,6,313720,6,
55,3,313730,3,
44,3,313950,3,
208,2,314000,5,
116,3,314020,3,
14,7,314100,6,
68,2,314100,3,
76,5,314190,3,
23,2,314200,3,
246,1,314200,8,
29,4,314200,3,
86,2,314200,3,
213,2,314260,5,
1,5,314400,6,
0,5,314500,6,
231,1,314600,8,
298,1,314600,8,
83,5,314620,3,
95,2,314800,3,
183,5,314800,5,
70,2,314810,3,
182,4,315100,5,
63,2,315100,3,
0,2,315120,3,
6,3,315127,3,
221,2,315300,5,
132,7,315300,5,
26,3,315320,3,
7,4,315490,6,
57,3,315500,3,
118,1,315500,3,
57,3,315640,3,
21,3,315700,6,
259,2,315700,5,
90,4,315800,3,
231,2,315800,5,
143,2,315950,5,
71,6,316200,3,
238,3,316300,5,
15,2,316400,3,
113,2,316400,3,
211,2,316460,5,
61,5,316480,3,
109,4,316500,3,
153,3,316511,5,
113,3,316600,3,
64,3,316700,3,
62,6,316800,6,
130,2,316900,5,
1,5,316900,6,
104,3,316940,3,
230,2,317000,5,
195,4,317110,5,
71,2,317200,3,
69,4,317900,3,
46,6,318000,6,
126,2,318000,3,
110,3,318000,3,
46,3,318000,3,
14,3,318050,6,
209,3,318100,5,
119,2,318243,3,
88,5,318320,3,
81,4,318340,3,
6,4,318400,6,
43,4,318510,3,
274,3,318584,5,
16,3,318600,6,
76,3,318900,3,
240,3,319000,5,
118,2,319100,3,
224,2,319110,5,
27,3,319150,3,
344,3,319250,5,
245,2,319400,5,
76,4,319400,3,
183,4,319590,5,
1,3,319600,6,
70,4,319900,3,
13,2,319900,3,
148,3,320000,5,
99,4,320000,3,
241,1,320000,8,
109,4,320050,3,
296,2,320100,5,
17,4,320100,6,
74,4,320200,3,
69,6,320280,3,
119,2,320600,3,
50,4,320700,3,
204,3,320800,5,
358,2,320800,5,
19,3,320910,6,
40,5,321000,3,
43,2,321000,3,
22,3,321100,3,
35,1,321100,3,
66,4,321460,3,
42,3,321510,3,
220,3,321600,5,
66,3,321700,3,
20,2,321700,3,
146,3,321800,5,
264,1,321900,8,
29,4,321910,3,
127,4,322100,3,
48,3,322200,3,
29,2,322300,3,
22,3,322600,6,
116,2,322850,3,
1,2,322900,3,
41,2,322900,3,
118,4,323100,3,
29,2,323200,3,
42,4,323530,3,
47,4,323600,3,
22,4,323610,6,
84,3,323650,3,
7,4,323800,6,
259,2,323819,5,
21,4,323900,6,
6,3,323900,6,
132,3,323930,5,
292,2,324000,5,
35,3,324100,3,
127,5,324200,3,
53,6,324220,6,
18,5,324450,6,
75,4,324540,3,
152,2,324700,5,
55,4,324780,3,
60,2,324800,3,
362,3,324900,5,
73,5,324931,3,
223,1,325200,8,
6,5,325340,6,
89,3,325370,3,
27,3,325470,3,
7,3,325700,6,
51,4,325700,3,
78,4,325700,3,
8,3,325820,6,
0,5,325900,6,
181,3,325970,5,
65,7,326000,6,
15,3,326040,6,
6,2,326100,3,
92,1,326300,8,
24,1,326400,1,
31,1,326400,3,
61,5,326570,6,
132,2,326600,5,
189,1,326600,8,
282,1,326600,8,
53,2,326600,3,
230,2,326700,5,
19,3,327150,6,
75,2,327200,3,
19,3,327240,6,
98,3,327300,3,
145,3,327330,5,
182,3,327480,5,
62,4,327500,3,
18,4,327500,6,
183,2,327500,5,
175,3,327600,5,
201,5,327700,5,
19,3,327900,6,
211,3,328000,5,
48,4,328270,3,
97,3,328500,3,
204,3,328500,5,
36,2,328600,3,
53,4,328600,3,
231,2,328750,5,
48,4,328800,3,
27,5,328900,3,
5,5,328950,6,
236,1,329000,8,
66,3,329000,3,
117,3,329020,3,
82,2,329040,3,
47,5,329090,3,
69,4,329100,3,
22,5,329102,6,
107,1,329140,8,
54,4,329180,3,
177,3,329200,5,
12,3,329320,6,
208,3,329520,5,
230,7,329637,5,
60,3,329640,3,
23,4,329820,6,
6,6,330070,6,
178,4,330100,5,
11,2,330220,3,
215,1,330280,8,
25,3,330400,6,
26,3,330800,3,
64,4,330900,3,
35,3,330940,3,
38,3,331000,3,
112,5,331200,3,
120,2,331300,3,
15,5,331400,6,
16,3,331440,6,
206,5,331500,5,
30,4,331620,3,
11,3,331631,6,
14,7,331720,6,
175,2,331800,5,
42,5,331820,6,
20,8,331870,6,
108,3,331920,3,
75,4,332055,3,
2,5,332100,6,
70,3,332200,3,
258,2,332264,5,
49,9,332300,6,
47,3,332420,3,
231,3,332800,5,
41,3,332900,3,
39,3,332900,3,
20,4,332910,6,
72,3,332970,3,
132,1,333100,8,
74,7,333200,3,
91,3,333300,3,
112,3,333420,3,
146,4,333470,5,
86,3,333500,3,
256,3,333700,5,
34,4,333700,3,
40,4,333700,3,
21,5,333720,6,
118,3,333720,3,
203,2,333800,5,
14,8,333802,6,
92,4,333880,3,
54,4,334100,3,
25,2,334200,3,
62,4,334300,3,
29,5,334470,3,
64,2,334540,3,
1,2,334600,3,
46,2,334600,3,
198,2,334600,5,
134,5,334600,5,
72,3,334700,3,
77,3,334700,3,
8,7,334720,6,
126,3,334840,3,
96,4,334890,3,
111,2,334927,3,
3,3,335000,3,
67,5,335000,3,
131,2,335100,5,
46,3,335200,3,
144,4,335600,5,
245,3,335810,5,
19,5,335900,6,
63,2,335940,3,
28,2,336000,3,
110,3,336460,3,
10,5,336480,6,
28,4,336500,3,
192,4,336600,5,
114,2,336661,3,
0,6,336740,6,
44,4,336750,3,
37,3,336820,3,
294,2,336910,5,
64,2,337000,3,
113,4,337200,3,
181,2,337300,5,
43,1,337360,3,
70,3,337400,3,
61,2,337800,3,
71,3,337830,3,
29,3,338000,3,
52,4,338200,3,
244,3,338330,5,
252,2,338400,5,
0,9,338490,6,
90,4,338500,3,
151,4,338580,5,
93,3,338600,3,
69,3,338600,3,
55,2,338610,3,
169,1,338700,8,
47,4,338730,3,
54,2,338800,3,
204,2,338900,5,
12,3,338940,6,
14,4,338960,6,
77,4,339000,3,
148,3,339000,5,
65,4,339100,3,
36,4,339100,3,
50,3,339100,3,
180,4,339350,5,
53,6,339400,6,
218,2,339400,5,
176,3,339450,5,
308,2,339500,5,
25,6,339800,6,
7,3,339900,6,
95,5,339900,3,
46,3,340000,3,
183,1,340020,8,
202,2,340020,5,
193,3,340100,5,
169,1,340100,8,
62,7,340300,6,
231,1,340400,8,
13,2,340600,3,
82,2,340800,3,
113,6,340952,3,
68,2,341000,3,
10,4,341000,6,
182,3,341031,5,
213,4,341080,5,
55,2,341100,3,
83,3,341220,3,
24,4,341500,6,
35,4,341790,3,
217,5,341790,5,
108,2,342030,3,
133,4,342030,5,
63,3,342200,3,
51,4,342320,3,
246,3,342500,5,
133,2,342500,5,
129,3,342620,3,
75,3,342630,3,
64,3,342727,3,
211,3,342800,5,
156,5,342990,5,
8,5,343220,6,
192,3,343310,5,
49,4,343330,3,
96,2,343400,3,
26,4,343400,3,
313,5,343460,5,
217,2,343500,5,
71,3,343500,3,
83,5,343550,3,
32,11,343710,6,
179,4,343800,5,
220,2,344100,5,
334,2,344200,5,
194,3,344210,5,
8,5,344230,6,
90,3,344250,3,
111,9,344300,3,
60,7,344300,6,
57,4,344320,3,
51,5,344500,3,
9,3,344500,6,
12,5,344510,6,
33,2,344620,3,
6,3,344900,6,
110,3,344900,3,
66,5,344990,6,
78,4,345000,3,
148,3,345200,5,
27,2,345200,3,
23,1,345300,1,
228,3,345500,5,
84,5,345740,3,
11,4,345800,6,
22,6,345820,6,
10,5,345880,6,
215,3,346000,5,
14,2,346000,3,
31,4,346070,3,
132,1,346100,8,
75,4,346320,3,
7,7,346600,6,
176,2,346600,5,
21,3,346620,6,
53,4,346840,3,
183,1,347000,8,
11,2,347000,3,
242,2,347050,5,
221,1,347400,8,
36,5,347400,3,
2,6,347420,6,
97,3,347420,3,
134,2,347700,5,
14,4,347700,6,
120,3,347740,3,
131,2,347800,5,
70,5,347862,3,
12,3,347870,6,
4,5,347930,6,
145,5,348000,5,
14,8,348140,6,
48,3,348202,3,
5,4,348340,6,
197,1,348400,8,
70,3,348600,3,
54,4,348680,3,
266,2,348780,5,
116,2,348980,3,
111,5,349052,3,
95,5,349160,3,
41,5,349200,6,
111,5,349260,3,
238,2,349600,5,
76,3,349600,3,
159,4,349600,5,
253,1,349700,8,
32,5,349840,3,
178,2,350008,5,
162,3,350200,5,
125,6,350482,3,
48,3,350500,3,
1,5,350582,6,
8,3,350900,6,
72,2,350990,3,
18,2,351400,3,
82,4,351500,3,
33,3,351520,3,
113,3,351540,3,
182,3,351580,5,
75,4,351700,3,
63,4,351722,3,
51,5,351740,6,
185,4,351800,5,
135,2,351860,5,
183,3,352100,5,
176,2,352130,5,
82,3,352280,3,
149,3,352382,5,
77,3,352400,3,
180,5,352500,5,
58,5,352560,3,
61,5,352620,6,
278,2,352700,5,
90,2,352712,3,
1,3,352820,3,
197,1,352900,8,
57,3,353400,3,
68,4,353500,3,
182,3,353500,5,
64,2,353600,3,
26,4,353700,6,
35,5,353800,3,
19,6,353800,6,
55,5,353803,3,
54,3,353880,3,
93,2,354100,3,
342,2,354184,5,
74,5,354200,3,
90,6,354270,3,
56,4,354300,3,
146,3,354400,5,
6,2,354400,3,
169,3,354530,5,
23,4,354590,6,
4,5,354600,6,
103,2,354660,3,
110,4,354700,3,
134,4,354900,5,
83,4,355060,3,
89,4,355230,3,
112,3,355270,3,
71,3,355400,3,
99,4,355570,3,
1,4,355620,6,
38,1,355700,1,
43,2,355990,3,
233,2,356000,5,
41,5,356130,3,
1,4,356200,6,
37,7,356300,6,
214,2,356300,5,
234,4,356380,5,
6,2,356440,3,
70,4,356530,3,
219,1,356600,8,
31,5,356640,3,
8,4,356680,6,
258,4,356682,5,
42,7,357100,6,
30,3,357200,3,
1,9,357200,6,
119,1,357300,8,
84,1,357400,8,
122,4,357500,3,
27,3,357510,3,
356,1,357600,8,
23,5,357600,6,
5,4,357800,6,
14,3,357800,6,
189,4,357900,5,
183,3,357900,5,
97,3,357920,3,
216,1,358000,8,
70,3,358080,3,
256,2,358200,5,
113,4,358300,3,
34,3,358400,3,
226,1,358500,8,
54,4,358540,3,
28,4,358600,3,
41,5,358630,6,
157,4,358790,5,
1,2,358800,3,
202,2,359300,5,
51,4,359312,3,
4,6,359412,6,
59,4,359600,3,
203,2,359600,5,
3,4,359720,6,
24,5,359810,6,
27,3,360000,3,
23,4,360010,6,
147,2,360100,5,
120,3,360100,3,
4,4,360220,6,
79,3,360320,3,
42,3,360400,3,
214,2,360400,5,
36,4,360450,3,
57,6,360500,6,
249,2,360600,5,
81,6,360630,3,
47,5,360740,6,
47,5,360850,3,
115,3,360870,3,
185,3,360900,5,
54,4,360920,3,
75,4,360980,3,
61,4,361220,3,
77,3,361220,3,
92,5,361435,3,
7,5,361440,6,
106,6,361600,3,
180,2,361600,5,
35,3,361600,3,
6,6,361652,6,
48,2,361710,3,
8,2,361800,3,
42,3,361800,3,
42,4,362000,3,
119,4,362100,3,
9,7,362690,6,
27,2,362820,3,
196,4,362840,5,
155,5,362966,5,
141,6,363000,5,
15,3,363050,3,
180,2,363100,5,
13,2,363140,3,
116,2,363150,3,
27,3,363160,3,
2,7,363170,6,
50,2,363200,3,
98,3,363300,3,
96,3,363340,3,
257,3,363500,5,
61,4,363600,3,
234,1,363600,8,
63,3,363600,3,
7,3,363630,6,
284,1,363800,8,
28,2,363900,3,
36,2,364000,3,
55,2,364000,3,
27,4,364020,3,
116,3,364100,3,
151,4,364300,5,
36,3,364500,3,
13,8,364500,6,
55,7,364830,6,
116,5,364900,3,
66,3,365080,3,
36,2,365100,3,
35,4,365100,3,
49,3,365100,3,
25,3,365200,6,
212,2,365300,5,
22,5,365430,6,
68,2,365600,3,
113,3,365710,3,
46,4,365733,3,
117,2,365800,3,
89,5,365800,3,
6,3,366000,6,
0,8,366100,6,
117,3,366150,3,
47,4,366220,3,
22,3,366260,6,
16,7,366500,6,
40,3,366520,3,
13,5,366540,6,
35,3,366650,3,
41,4,366700,3,
124,5,366800,3,
15,4,366900,6,
159,5,366932,5,
123,3,367030,3,
215,2,367130,5,
143,4,367320,5,
67,5,367410,6,
127,2,367420,3,
358,1,367500,8,
14,4,367650,6,
250,3,367780,5,
61,3,367800,3,
61,3,367800,3,
50,2,367980,3,
181,4,368030,5,
260,3,368220,5,
74,7,368320,3,
333,2,368400,5,
46,6,368500,6,
110,3,368600,3,
106,4,368600,3,
35,4,368700,3,
111,3,368760,3,
33,4,368800,3,
28,6,368870,6,
13,3,369040,6,
106,5,369100,3,
77,6,369292,3,
218,3,369340,5,
13,4,369500,6,
174,4,369760,5,
113,2,369800,3,
123,3,370000,3,
75,6,370160,3,
5,5,370280,6,
103,2,370400,3,
0,6,370440,6,
176,4,370510,5,
4,3,370800,3,
125,4,370800,3,
167,1,370960,8,
15,6,371020,6,
92,3,371400,3,
22,4,371420,6,
50,3,371590,3,
94,1,371600,8,
1,3,371600,6,
355,1,371700,8,
0,5,371700,6,
30,2,371786,3,
177,3,371880,5,
81,4,372000,3,
37,3,372100,3,
47,4,372200,3,
0,4,372240,6,
236,3,372320,5,
182,4,372579,5,
95,3,372800,3,
41,5,372900,6,
23,3,372950,6,
118,3,373100,3,
128,3,373100,3,
87,5,373200,3,
89,3,373250,3,
34,4,373250,3,
2,4,373280,6,
75,4,373300,3,
20,6,373300,6,
68,4,373310,3,
12,5,373440,6,
112,3,373600,3,
279,2,373700,5,
21,4,373740,6,
102,2,373800,3,
0,4,374040,6,
93,4,374090,3,
245,6,374100,5,
183,3,374151,5,
147,2,374400,5,
195,3,374620,5,
182,4,374660,5,
207,1,375000,8,
183,6,375020,5,
28,3,375300,3,
236,2,375300,5,
22,5,375470,6,
191,4,375670,5,
14,7,375722,6,
91,4,375800,3,
48,3,375800,3,
16,6,375950,6,
19,4,376000,6,
21,6,376080,6,
75,3,376400,3,
49,4,376500,3,
99,2,376550,3,
5,3,376600,3,
37,6,376700,6,
144,3,376700,5,
43,4,376880,3,
112,2,376900,3,
8,4,376900,6,
17,9,376920,6,
101,2,377100,3,
209,1,377400,8,
29,5,377420,6,
46,5,377540,6,
77,2,377600,3,
103,8,377600,3,
8,4,378000,6,
0,7,378130,6,
19,3,378150,6,
29,6,378180,6,
107,7,378220,3,
126,3,378340,3,
125,3,378400,3,
12,8,378520,6,
219,3,378620,5,
223,1,378800,8,
80,7,378970,3,
2,7,379040,6,
15,2,379100,3,
72,7,379100,3,
138,3,379304,5,
44,6,379500,6,
81,5,379700,3,
10,4,379800,6,
0,7,379920,6,
74,4,380000,3,
9,3,380100,3,
0,3,380160,6,
5,9,380200,6,
45,4,380200,3,
89,5,380300,3,
168,3,380400,5,
78,2,380500,3,
20,4,380600,6,
68,4,380600,3,
56,12,380640,6,
26,3,380800,3,
5,4,381000,6,
12,3,381600,6,
232,3,381810,5,
112,3,382020,3,
80,5,382031,3,
10,5,382050,6,
273,3,382100,5,
46,2,382200,3,
4,3,382220,6,
205,4,382300,5,
8,3,382320,6,
59,5,382400,3,
104,3,382600,3,
21,3,382630,6,
253,3,382700,5,
141,2,382730,5,
28,3,382900,3,
125,2,383040,3,
284,2,383200,5,
125,3,383300,3,
15,3,383300,6,
216,2,383400,5,
146,3,383400,5,
112,3,383470,3,
24,2,383800,3,
110,5,383900,3,
41,5,383977,3,
220,3,384000,5,
102,3,384300,3,
214,3,384400,5,
54,5,384700,6,
147,3,384820,5,
64,4,384840,3,
226,2,385200,5,
95,4,385400,3,
6,4,385500,6,
246,3,385700,5,
67,4,385822,3,
10,4,385860,6,
53,5,386000,3,
63,3,386000,3,
6,3,386000,6,
134,4,386300,5,
23,15,386450,6,
209,2,386700,5,
74,3,386710,3,
217,1,386800,8,
105,4,386940,3,
187,5,387100,5,
199,4,387450,5,
27,2,387500,3,
146,5,387650,5,
141,2,387690,5,
30,3,387700,3,
141,3,387700,5,
34,4,387700,3,
183,2,388400,5,
218,1,388600,8,
6,3,388600,6,
102,4,388650,3,
38,3,388720,3,
214,3,388780,5,
26,3,389080,3,
44,2,389100,3,
63,4,389297,3,
35,2,389700,3,
13,4,389900,6,
28,2,389940,3,
40,4,390200,3,
243,2,390400,5,
17,5,390400,6,
1,4,390480,6,
15,2,390500,3,
85,5,390520,3,
188,2,390600,5,
17,4,390700,6,
210,3,390800,5,
238,4,390850,5,
280,1,391000,8,
204,2,391200,5,
46,4,391300,3,
76,3,391540,3,
68,2,392000,3,
155,3,392072,5,
27,4,392140,3,
124,5,392160,3,
131,3,392430,5,
90,3,392490,3,
70,4,392500,3,
160,3,392510,5,
130,3,392570,5,
211,3,392700,5,
13,3,392700,6,
215,2,392800,5,
4,4,392800,6,
102,4,392900,3,
5,3,392920,6,
117,5,393140,3,
4,8,393500,6,
179,3,393600,5,
183,3,393640,5,
6,3,393800,6,
188,5,394000,5,
220,3,394000,5,
198,4,394100,5,
79,6,394100,3,
45,1,394200,1,
16,3,394400,6,
8,3,394400,6,
50,6,394430,6,
12,3,394440,6,
134,3,394490,5,
79,3,394600,3,
7,2,394770,3,
134,3,394842,5,
60,3,395070,3,
19,4,395100,6,
107,4,395100,3,
61,3,395150,3,
3,9,395400,6,
54,5,395400,6,
12,4,395440,6,
245,2,395500,5,
59,2,395800,3,
86,4,395872,3,
22,4,395970,6,
8,5,396000,6,
64,4,396140,3,
111,4,396500,3,
56,3,396500,3,
124,3,396600,3,
210,2,396800,5,
7,4,396800,6,
25,3,397100,6,
227,2,397100,5,
2,3,397460,6,
84,4,397560,3,
66,3,397600,3,
217,2,397700,5,
43,3,397800,3,
17,9,398000,6,
15,3,398050,6,
225,1,398160,8,
104,3,398200,3,
111,6,398300,3,
47,4,398500,3,
22,5,398520,6,
15,6,398760,6,
253,2,398800,5,
39,4,398850,3,
32,2,398900,3,
69,3,399000,3,
77,3,399220,3,
104,3,399300,3,
41,3,399320,3,
211,3,399400,5,
318,2,399500,5,
75,4,399580,3,
176,2,399600,5,
4,4,399700,6,
344,2,399720,5,
22,11,399810,6,
5,6,400004,6,
97,4,400030,3,
67,5,400240,3,
55,5,400270,3,
3,3,400360,6,
268,3,400800,5,
63,4,400900,3,
42,3,400912,3,
22,4,401000,6,
27,12,401080,6,
259,3,401200,5,
6,3,401310,6,
104,4,401500,3,
78,6,401620,3,
197,3,401800,5,
183,2,402000,5,
66,6,402100,6,
258,2,402100,5,
236,3,402160,5,
42,5,402200,3,
53,4,402349,3,
104,3,402400,3,
14,2,402500,3,
20,8,402530,6,
200,2,402600,5,
7,3,402600,6,
176,2,402640,5,
58,5,402900,6,
12,3,402900,6,
263,1,403400,8,
55,18,403500,6,
84,8,403550,3,
13,3,403630,6,
20,3,403700,6,
68,5,403780,3,
33,4,403800,3,
14,4,403920,6,
341,6,403938,5,
71,5,403960,3,
22,3,404000,6,
0,5,404020,6,
8,3,404100,6,
22,5,404200,6,
14,7,404247,6,
25,3,404300,6,
52,4,404320,3,
224,3,404330,5,
1,8,404350,6,
8,4,404414,6,
1,4,404420,6,
148,4,404750,5,
21,5,404800,6,
0,7,404800,6,
19,7,405000,6,
69,3,405200,3,
4,5,405340,6,
216,3,405400,5,
184,3,405500,5,
105,3,405700,3,
42,5,405870,3,
13,4,406000,6,
14,4,406200,6,
286,1,406200,8,
30,4,406360,3,
148,2,406700,5,
12,7,406700,6,
8,4,406710,6,
49,4,406970,3,
61,3,407000,3,
124,4,407000,3,
174,2,407158,5,
218,2,407270,5,
198,4,407390,5,
0,3,407580,6,
337,3,407700,5,
18,4,407880,6,
158,5,407980,5,
5,4,408300,6,
75,3,408400,3,
35,3,408510,3,
72,3,408614,3,
293,1,408640,8,
14,5,408800,6,
180,2,409040,5,
64,6,409300,6,
3,3,409500,3,
154,2,409500,5,
308,3,409900,5,
77,4,410000,3,
69,7,410000,3,
96,2,410500,3,
78,5,410500,3,
57,4,410580,3,
64,7,410590,6,
199,2,410600,5,
2,5,410610,6,
221,2,410800,5,
53,6,410810,6,
78,8,410840,3,
7,4,410900,6,
108,4,410940,3,
31,6,411000,6,
67,2,411000,3,
57,5,411060,3,
191,4,411190,5,
20,2,411210,3,
183,4,411700,5,
34,3,411800,3,
102,3,411861,3,
50,4,411930,3,
11,5,412000,6,
47,5,412200,6,
